logFreq,KC,geno,phenoBinary,phenoLength
0.47712125471999994,54.0,FF[F]+F,1111110010111111001011111100100000001011110010000000000000000000,64
0.0,59.794705708,FF[F]+FF,1111110010111111110010111111110010110000000010111100101111111100101100000000000000000000000000000000,100
0.47712125471999994,42.0,FF[F]-F,1111110001111111000111111100010000000111110001000000000000000000,64
0.0,53.1508495182,FF[F]-FF,1111110001111111110001111111110001110000000001111100011111111100011100000000000000000000000000000000,100
0.0,60.0,F[+F+FF],1110101100000010101011000000101010111100000010101100000000000000,64
0.0,66.0,F[+F-FF],1110011100000010100111000000011001111100000010011100000000000000,64
0.698970004336,41.3594000115,F[+F-F],111001000010100100000110010000000000,36
0.0,54.0,F[+FF+F],1110111000000010101110110000001011100000001010111000000000000000,64
0.0,60.0,F[+FF-F],1110110100000010101101110000001011010000000110110100000000000000,64
0.0,59.794705708,F[+FFFF],1110111111000000001010111111110000000010111111110000000010111111110000000010111111000000000000000000,100
0.47712125471999994,54.0,F[+FFF],1110111100000010101111110000001011111100000010111100000000000000,64
1.23044892138,41.3594000115,F[+FF],111011000010101111000010110000000000,36
0.0,54.0,F[+FF]-F,1110110000011010110000011110110000010000000001101100000100000000,64
0.0,73.0824180875,F[+FF]FF,1110111111000010101111111100001011111111000000000000000010111111110000101111110000000000000000000000,100
0.698970004336,41.3594000115,F[+F]-F,111000011010000100000110000100000000,36
0.0,54.0,F[+F]-FF,1110000111101000011100000001100001111110000111000000000000000000,64
0.0,54.0,F[+F]F+F,1110110010101011001011000000101100101010110010000000000000000000,64
0.0,60.0,F[+F]F-F,1110110001101011000111000000101100010110110001000000000000000000,64
0.602059991328,66.0,F[+F]FF,1110111100101011111100000000101111110010111100000000000000000000,64
0.0,73.0824180875,F[+F]FFF,1110111111001010111111110000000000101111111100101111111100101111110000000000000000000000000000000000,100
0.0,60.0,F[-F+FF],1101101100000001011011000000100110111100000001101100000000000000,64
0.698970004336,41.3594000115,F[-F+F],110110000001011000001001100000000000,36
0.0,54.0,F[-F-FF],1101011100000001010111000000010101111100000001011100000000000000,64
0.0,60.0,F[-FF+F],1101111000000001011110110000000111100000001001111000000000000000,64
0.0,54.0,F[-FF-F],1101110100000001011101110000000111010000000101110100000000000000,64
0.0,59.794705708,F[-FFFF],1101111111000000000101111111110000000001111111110000000001111111110000000001111111000000000000000000,100
0.47712125471999994,54.0,F[-FFF],1101111100000001011111110000000111111100000001111100000000000000,64
1.23044892138,46.529325013000005,F[-FF],110111000001011111000001110000000000,36
0.0,66.0,F[-FF]+F,1101110000100101110000101101110000100000000010011100001000000000,64
0.0,73.0824180875,F[-FF]FF,1101111111000001011111111100000111111111000000000000000001111111110000011111110000000000000000000000,100
0.698970004336,41.3594000115,F[-F]+F,110100100101001000001001001000000000,36
0.0,66.0,F[-F]+FF,1101001011010100101100000010010010111101001011000000000000000000,64
0.0,66.0,F[-F]F+F,1101110010010111001011000000011100101001110010000000000000000000,64
0.0,60.0,F[-F]F-F,1101110001010111000111000000011100010101110001000000000000000000,64
0.602059991328,66.0,F[-F]FF,1101111100010111111100000000011111110001111100000000000000000000,64
0.0,73.0824180875,F[-F]FFF,1101111111000101111111110000000000011111111100011111111100011111110000000000000000000000000000000000,100
0.0,54.0,F[F+F+F],1111101011110000001010000000101110100000001011101000000000000000,64
0.0,66.0,F[F+F-F],1111100111110000001001000000101110010000000111100100000000000000,64
0.0,66.4385618977,F[F+FFF],1111101111111100000000101111000000001011101111111100000000101111111100000000101111000000000000000000,100
0.301029995664,54.0,F[F+FF],1111101111110000001011000000101110111111000000101100000000000000,64
1.1760912590600001,36.189475010100004,F[F+F],111110111100001000001011100000000000,36
0.0,48.0,F[F+F]+F,1111100000101111100000101011100000100000000010111000001000000000,64
0.0,42.0,F[F+F]-F,1111100000011111100000011011100000010000000001111000000100000000,64
0.0,60.0,F[F-F+F],1111011011110000000110000000011101100000001011011000000000000000,64
0.0,60.0,F[F-F-F],1111010111110000000101000000011101010000000111010100000000000000,64
0.0,59.794705708,F[F-FFF],1111011111111100000000011111000000000111011111111100000000011111111100000000011111000000000000000000,100
0.301029995664,48.0,F[F-FF],1111011111110000000111000000011101111111000000011100000000000000,64
1.1760912590600001,41.3594000115,F[F-F],111101111100000100000111010000000000,36
0.0,60.0,F[F-F]+F,1111010000101111010000100111010000100000000010110100001000000000,64
0.0,48.0,F[F-F]-F,1111010000011111010000010111010000010000000001110100000100000000,64
0.0,59.794705708,F[FF+FF],1111111011111111000000001011111111000000001011000000001011111011111111000000001011000000000000000000,100
0.301029995664,42.0,F[FF+F],1111111011111100000010111111000000100000001011111000000000000000,64
0.0,59.794705708,F[FF-FF],1111110111111111000000000111111111000000000111000000000111110111111111000000000111000000000000000000,100
0.301029995664,54.0,F[FF-F],1111110111111100000001111111000000010000000111110100000000000000,64
0.0,46.5069933284,F[FFF+F],1111111110111111110000000010111111110000000010111111110000000010000000001011111110000000000000000000,100
0.0,59.794705708,F[FFF-F],1111111101111111110000000001111111110000000001111111110000000001000000000111111101000000000000000000,100
0.0,53.1508495182,F[FFF]+F,1111111100000010111111110000001011111111000000101111111100000010000000000000101111110000001000000000,100
0.0,39.8631371386,F[FFF]-F,1111111100000001111111110000000111111111000000011111111100000001000000000000011111110000000100000000,100
0.47712125471999994,48.0,F[FF]+F,1111110000101111110000101111110000100000000010111100001000000000,64
0.0,59.794705708,F[FF]+FF,1111110000101111111100001011111111000010110000000000001011110000101111111100001011000000000000000000,100
0.47712125471999994,36.0,F[FF]-F,1111110000011111110000011111110000010000000001111100000100000000,64
0.0,53.1508495182,F[FF]-FF,1111110000011111111100000111111111000001110000000000000111110000011111111100000111000000000000000000,100
1.20411998266,46.529325013000005,F[F]+F,111100101111001000001011001000000000,36
0.0,60.0,F[F]+F+F,1111001010111100101000000010110010101011001010000000000000000000,64
0.0,60.0,F[F]+F-F,1111001001111100100100000010110010010111001001000000000000000000,64
0.602059991328,54.0,F[F]+FF,1111001011111100101100000010110010111111001011000000000000000000,64
0.0,73.0824180875,F[F]+FFF,1111001011111111001011110000000010110010111111110010111111110010111100000000000000000000000000000000,100
0.0,41.3594000115,F[F]+[F],111100100010110010000010110010000000,36
1.20411998266,36.189475010100004,F[F]-F,111100011111000100000111000100000000,36
0.0,54.0,F[F]-F+F,1111000110111100011000000001110001101011000110000000000000000000,64
0.0,54.0,F[F]-F-F,1111000101111100010100000001110001010111000101000000000000000000,64
0.602059991328,48.0,F[F]-FF,1111000111111100011100000001110001111111000111000000000000000000,64
0.0,59.794705708,F[F]-FFF,1111000111111111000111110000000001110001111111110001111111110001111100000000000000000000000000000000,100
0.0,31.019550008699998,F[F]-[F],111100010001110001000001110001000000,36
0.47712125471999994,46.529325013000005,F[[F]+F],111100101111000010000010110010000000,36
0.47712125471999994,41.3594000115,F[[F]-F],111100011111000001000001110001000000,36
0.0,46.529325013000005,[++FF]-F,101100001010110000010000101100000100,36
0.0,46.529325013000005,[++F]-FF,100010110000100001111000011100000000,36
0.0,41.3594000115,[++F]F-F,100010010000101100011000010100000000,36
0.0,46.529325013000005,[+F+F]-F,101011000010101111000000001000000100,36
0.0,60.0,[+F+F]FF,1010000010111010000010110000000010101111000010101111000000000000,64
0.0,41.3594000115,[+F-F+F],100110110000000110000000100110000000,36
0.0,46.529325013000005,[+F-F-F],100101110000000101000000010101000000,36
0.0,42.0,[+F-FFF],1001111111000000000111111100000000011111110000000001111100000000,64
0.0,36.189475010100004,[+F-FF],100111110000000111110000000111000000,36
1.1760912590600001,24.0,[+F-F],1001110000010000,16
0.0,78.0,[+F-F]FF,1001000010111101000001110000000010011111000010011111000000000000,64
0.0,41.3594000115,[+FF--F],101101000000101101000000011101000000,36
0.0,60.0,[+FF-FF],1011011100000000101101111111000000000111111100000000011100000000,64
0.0,46.529325013000005,[+FF-F],101101000000101101111100000001000000,36
0.0,60.0,[+FFF-F],1011110100000000101111010000000010111101111111000000000100000000,64
0.0,60.0,[+FFF]-F,1011111100000010111100000001101111000000011111110000000000000100,64
0.0,73.0824180875,[+FFF]FF,1011110000001011101111111100000010111111110000000000000000001011111111000000101111111100000000000000,100
0.0,41.3594000115,[+FF]--F,101100000110110000010000011100000100,36
0.301029995664,46.529325013000005,[+FF]-F,101111000010110000011111000000000100,36
0.0,72.0,[+FF]-FF,1011111100001011000001111111000000000000011110110000011100000000,64
0.0,66.0,[+FF]F+F,1011000010101011110000100000000010111100001010110000101000000000,64
0.0,78.0,[+FF]F-F,1011000010011011110000010000000010111100000111110000010100000000,64
0.47712125471999994,66.0,[+FF]FF,1011000010111011111100000000000010111111000010111111000000000000,64
0.0,79.72627427729999,[+FF]FFF,1011000010111110111111110000000000000000101111111100001011111111000010111111110000000000000000000000,100
1.07918124605,16.0,[+F]--F,1000010001000100,16
0.0,41.3594000115,[+F]--FF,100001110000010001111000011100000000,36
1.5051499783200002,24.0,[+F]-F,1011110000000100,16
0.0,46.529325013000005,[+F]-F+F,101100101100000001101011001000000000,36
0.0,51.69925001439999,[+F]-F-F,101100011100000001011100010100000000,36
0.47712125471999994,36.189475010100004,[+F]-FF,101111110000000001111000011100000000,36
0.0,48.0,[+F]-FFF,1011111111000000000001111110000111111000011111000000000000000000,64
0.602059991328,41.3594000115,[+F]F+F,100010100000101100101000101000000000,36
0.0,60.0,[+F]F+FF,1000101011000000101100101110001010111011001011000000000000000000,64
0.301029995664,41.3594000115,[+F]F--F,100010010000101100010100010100000000,36
0.301029995664,46.529325013000005,[+F]F-F,100010010000101100011100010100000000,36
0.0,66.0,[+F]F-FF,1000100111000000101100011111000101111011000111000000000000000000,64
1.20411998266,46.529325013000005,[+F]FF,100010110000101111001011110000000000,36
0.0,60.0,[+F]FF+F,1000101110000000101111001010111100101000101110000000000000000000,64
0.0,72.0,[+F]FF-F,1000101101000000101111000110111100011100011101000000000000000000,64
0.47712125471999994,60.0,[+F]FFF,1000101111000000101111110010111111001011111100000000000000000000,64
0.0,66.4385618977,[+F]FFFF,1000101111110000000010111111110010111111110010111111110010111111110000000000000000000000000000000000,100
0.0,41.3594000115,[+F]F[F],100010110000101111000010111100000000,36
0.0,36.189475010100004,[--FF]+F,011100000101110000100000011100001000,36
0.0,46.529325013000005,[--F]+FF,010001110000010010110100101100000000,36
0.0,51.69925001439999,[--F]F+F,010001100000011100100100101000000000,36
0.0,46.529325013000005,[-F+F+F],011010110000001010000000101010000000,36
0.0,46.529325013000005,[-F+F-F],011001110000001001000000011001000000,36
0.0,48.0,[-F+FFF],0110111111000000001011111100000000101111110000000010111100000000,64
0.0,41.3594000115,[-F+FF],011011110000001011110000001011000000,36
1.1760912590600001,24.0,[-F+F],0110110000100000,16
0.0,66.0,[-F+F]FF,0110000001111110000010110000000001101111000001101111000000000000,64
0.0,46.529325013000005,[-F-F]+F,010111000001011111000000000100001000,36
0.0,66.0,[-F-F]FF,0101000001110101000001110000000001011111000001011111000000000000,64
0.0,36.189475010100004,[-FF++F],011110000000011110000000101110000000,36
0.0,60.0,[-FF+FF],0111101100000000011110111111000000001011111100000000101100000000,64
0.0,36.189475010100004,[-FF+F],011110000000011110111100000010000000,36
0.0,42.0,[-FFF+F],0111111000000000011111100000000001111110111111000000001000000000,64
0.0,48.0,[-FFF]+F,0111111100000001111100000010011111000000101111110000000000001000,64
0.0,66.4385618977,[-FFF]FF,0111110000000111011111111100000001111111110000000000000000000111111111000000011111111100000000000000,100
0.0,41.3594000115,[-FF]++F,011100001001110000100000101100001000,36
0.301029995664,41.3594000115,[-FF]+F,011111000001110000101111000000001000,36
0.0,60.0,[-FF]+FF,0111111100000111000010111111000000000000101101110000101100000000,64
0.0,66.0,[-FF]F+F,0111000001100111110000100000000001111100001011110000101000000000,64
0.0,60.0,[-FF]F-F,0111000001010111110000010000000001111100000101110000010100000000,64
0.47712125471999994,54.0,[-FF]FF,0111000001110111111100000000000001111111000001111111000000000000,64
0.0,73.0824180875,[-FF]FFF,0111000001111101111111110000000000000000011111111100000111111111000001111111110000000000000000000000,100
0.301029995664,20.0,[-F]+++F,0100100010001000,16
0.0,46.529325013000005,[-F]++FF,010010110000100010110100101100000000,36
0.0,46.529325013000005,[-F]+F+F,011100101100000010101100101000000000,36
0.0,46.529325013000005,[-F]+F-F,011100011100000010010111000100000000,36
0.47712125471999994,41.3594000115,[-F]+FF,011111110000000010110100101100000000,36
0.0,48.0,[-F]+FFF,0111111111000000000010111101001011110100101111000000000000000000,64
0.301029995664,46.529325013000005,[-F]F+F,010001100000011100101100101000000000,36
0.0,72.0,[-F]F+FF,0100011011000000011100101111001010110111001011000000000000000000,64
0.602059991328,46.529325013000005,[-F]F-F,010001010000011100010100010100000000,36
0.0,66.0,[-F]F-FF,0100010111000000011100011101000101110111000111000000000000000000,64
1.20411998266,46.529325013000005,[-F]FF,010001110000011111000111110000000000,36
0.0,66.0,[-F]FF+F,0100011110000000011111001001111100101100101110000000000000000000,64
0.0,66.0,[-F]FF-F,0100011101000000011111000101111100010100011101000000000000000000,64
0.47712125471999994,54.0,[-F]FFF,0100011111000000011111110001111111000111111100000000000000000000,64
0.0,59.794705708,[-F]FFFF,0100011111110000000001111111110001111111110001111111110001111111110000000000000000000000000000000000,100
0.0,41.3594000115,[-F]F[F],010001110000011111000001111100000000,36
0.0,36.189475010100004,[F++F-F],111001000000101001000000101001000000,36
0.0,36.189475010100004,[F++F]-F,111000000110100000100000011000000100,36
0.0,42.0,[F+F+FF],1110101100000000101010110000000010101011000000001010101100000000,64
0.47712125471999994,31.019550008699998,[F+F+F],111010000000101010000000101010000000,36
0.0,41.3594000115,[F+F--F],111001000000101001000000011001000000,36
0.0,60.0,[F+F-FF],1110011100000000101001111100000000100111110000000010011100000000,64
0.0,46.529325013000005,[F+F-F],111001000000101001110000001001000000,36
0.0,36.0,[F+FF+F],1110111000000000101011100000000010101110000000001010111000000000,64
0.0,48.0,[F+FF-F],1110110100000000101011010000000010101101110000000010110100000000,64
0.0,46.5069933284,[F+FFFF],1110111111000000000010101111110000000000101011111100000000001010111111000000000010101111110000000000,100
0.301029995664,42.0,[F+FFF],1110111100000000101011110000000010101111000000001010111100000000,64
1.20411998266,31.019550008699998,[F+FF],111011000000101011000000101011000000,36
0.0,54.0,[F+FF]+F,1110110000001010101100000010111011000000100000001010110000001000,64
0.0,60.0,[F+FF]-F,1110110000000110101111110000001011000000010000000110110000000100,64
1.47712125472,20.0,[F+F],1110000010100000,16
0.47712125471999994,36.189475010100004,[F+F]+F,111000001010100000100000101000001000,36
0.0,60.0,[F+F]+FF,1110000010111010000010110000000010100000101111100000101100000000,64
0.0,36.189475010100004,[F+F]--F,111000000110100000010000011000000100,36
0.0,41.3594000115,[F+F]-F,111000000110101100000000011000000100,36
0.0,54.0,[F+F]-FF,1110000001111010111100000000000001100000011111100000011100000000,64
0.0,25.849625007199997,[F--F+F],110110000000010110000000010110000000,36
0.0,41.3594000115,[F--F]+F,110100001001010000010000100100001000,36
0.0,36.189475010100004,[F-F++F],110110000000010110000000100110000000,36
0.0,48.0,[F-F+FF],1101101100000000010110111100000000011011110000000001101100000000,64
0.0,36.189475010100004,[F-F+F],110110000000010110110000000110000000,36
0.0,36.0,[F-F-FF],1101011100000000010101110000000001010111000000000101011100000000,64
0.47712125471999994,25.849625007199997,[F-F-F],110101000000010101000000010101000000,36
0.0,48.0,[F-FF+F],1101111000000000010111100000000001011110110000000001111000000000,64
0.0,36.0,[F-FF-F],1101110100000000010111010000000001011101000000000101110100000000,64
0.0,39.8631371386,[F-FFFF],1101111111000000000001011111110000000000010111111100000000000101111111000000000001011111110000000000,100
0.301029995664,36.0,[F-FFF],1101111100000000010111110000000001011111000000000101111100000000,64
1.20411998266,31.019550008699998,[F-FF],110111000000010111000000010111000000,36
0.0,66.0,[F-FF]+F,1101110000001001011111110000000111000000100000001001110000001000,64
0.0,60.0,[F-FF]-F,1101110000000101011100000001110111000000010000000101110000000100,64
1.47712125472,20.0,[F-F],1101000001010000,16
0.0,41.3594000115,[F-F]++F,110100001001010000100000100100001000,36
0.0,46.529325013000005,[F-F]+F,110100001001011100000000100100001000,36
0.0,72.0,[F-F]+FF,1101000010110101111100000000000010010000101111010000101100000000,64
0.47712125471999994,41.3594000115,[F-F]-F,110100000101010000010000010100000100,36
0.0,54.0,[F-F]-FF,1101000001110101000001110000000001010000011111010000011100000000,64
0.0,48.0,[FF+F+F],1111101011110000000010100000000010111010000000001011101000000000,64
0.0,48.0,[FF+F-F],1111100111110000000010010000000010111001111100000000100100000000,64
0.0,53.1508495182,[FF+FFF],1111101111111100000000001011110000000000101110111100000000001011101111000000000010111011110000000000,100
0.301029995664,48.0,[FF+FF],1111101111110000000010110000000010111011000000001011101100000000,64
1.20411998266,36.189475010100004,[FF+F],111110111100000010000000101110000000,36
0.0,48.0,[FF+F]+F,1111100000001011111000000010101110000000100000001011100000001000,64
0.0,54.0,[FF+F]-F,1111100000000111111000000001101110110000000000000111100000000100,64
0.0,42.0,[FF-F+F],1111011011110000000001100000000001110110111100000000011000000000,64
0.0,54.0,[FF-F-F],1111010111110000000001010000000001110101000000000111010100000000,64
0.0,46.5069933284,[FF-FFF],1111011111111100000000000111110000000000011101111100000000000111011111000000000001110111110000000000,100
0.301029995664,42.0,[FF-FF],1111011111110000000001110000000001110111000000000111011100000000,64
1.20411998266,41.3594000115,[FF-F],111101111100000001000000011101000000,36
0.0,60.0,[FF-F]+F,1111010000001011110100000010011101110000000000001011010000001000,64
0.0,48.0,[FF-F]-F,1111010000000111110100000001011101000000010000000111010000000100,64
0.0,53.1508495182,[FFF+FF],1111111011111111000000000010111111110000000000101100000000001011111011000000000010111110110000000000,100
0.301029995664,42.0,[FFF+F],1111111011111100000000101111110000000010000000001011111000000000,64
0.0,53.1508495182,[FFF-FF],1111110111111111000000000001111111110000000000011100000000000111110111000000000001111101110000000000,100
0.301029995664,48.0,[FFF-F],1111110111111100000000011111110000000001000000000111110100000000,64
0.0,46.5069933284,[FFFF+F],1111111110111111110000000000101111111100000000001011111111000000000010000000000010111111100000000000,100
0.0,53.1508495182,[FFFF-F],1111111101111111110000000000011111111100000000000111111111000000000001000000000001111111010000000000,100
0.0,46.5069933284,[FFFF]+F,1111111100000000101111111100000000101111111100000000101111111100000000100000000010111111000000001000,100
0.0,39.8631371386,[FFFF]-F,1111111100000000011111111100000000011111111100000000011111111100000000010000000001111111000000000100,100
0.301029995664,42.0,[FFF]+F,1111110000001011111100000010111111000000100000001011110000001000,64
0.0,53.1508495182,[FFF]+FF,1111110000001011111111000000101111111100000010110000000000001011110000001011111111000000101100000000,100
0.301029995664,36.0,[FFF]-F,1111110000000111111100000001111111000000010000000111110000000100,64
0.0,46.5069933284,[FFF]-FF,1111110000000111111111000000011111111100000001110000000000000111110000000111111111000000011100000000,100
1.1760912590600001,36.189475010100004,[FF]+F,111100001011110000100000101100001000,36
0.0,54.0,[FF]+F+F,1111000010101111000010100000000010110000101010110000101000000000,64
0.0,60.0,[FF]+F-F,1111000010011111000010010000000010110000100101111100000100000000,64
0.47712125471999994,48.0,[FF]+FF,1111000010111111000010110000000010110000101111110000101100000000,64
0.0,73.0824180875,[FF]+FFF,1111000010111111110000101111000000000000101100001011111111000010111111110000101111000000000000000000,100
1.1760912590600001,31.019550008699998,[FF]-F,111100000111110000010000011100000100,36
0.0,54.0,[FF]-F+F,1111000001101111000001100000000001110000011010111100001000000000,64
0.0,48.0,[FF]-F-F,1111000001011111000001010000000001110000010101110000010100000000,64
0.47712125471999994,42.0,[FF]-FF,1111000001111111000001110000000001110000011111110000011100000000,64
0.0,59.794705708,[FF]-FFF,1111000001111111110000011111000000000000011100000111111111000001111111110000011111000000000000000000,100
0.0,46.529325013000005,[F[F]+F],111100101111000000100000101100100000,36
0.0,41.3594000115,[F[F]-F],111100011111000000010000011100010000,36
0.0,24.0,[F]++++F,1100100010000100,16
0.0,41.3594000115,[F]++F-F,110010010000100010010100100100000000,36
1.7634279935599997,20.0,[F]+F,1100100010001000,16
0.602059991328,41.3594000115,[F]+F+F,110010100000100010101000101000000000,36
0.0,66.0,[F]+F+FF,1100101011000000100010101110001010111100101011000000000000000000,64
0.0,46.529325013000005,[F]+F--F,110010010000100010010100010100000000,36
0.301029995664,46.529325013000005,[F]+F-F,110010010000100010010111000100000000,36
0.0,72.0,[F]+F-FF,1100100111000000100010011101110001111100100111000000000000000000,64
1.1760912590600001,46.529325013000005,[F]+FF,110010110000100010111100101100000000,36
0.0,66.0,[F]+FF+F,1100101110000000100010111011001011101000101110000000000000000000,64
0.0,72.0,[F]+FF-F,1100101101000000100010110111001011010111110001000000000000000000,64
0.47712125471999994,60.0,[F]+FFF,1100101111000000100010111111001011111100101111000000000000000000,64
0.0,66.4385618977,[F]+FFFF,1100101111110000000010001011111111001011111111001011111111001011111100000000000000000000000000000000,100
0.0,51.69925001439999,[F]+F[F],110010110000100010111100001011000000,36
0.602059991328,36.189475010100004,[F]+[FF],110010110000100010110000100010110000,36
0.0,46.529325013000005,[F]--F+F,110001100000010001101000011000000000,36
1.77085201164,16.0,[F]-F,1100010001000100,16
0.0,46.529325013000005,[F]-F++F,110001100000010001101000101000000000,36
0.301029995664,46.529325013000005,[F]-F+F,110001100000010001101011001000000000,36
0.0,66.0,[F]-F+FF,1100011011000000010001101110110010111100011011000000000000000000,64
0.602059991328,41.3594000115,[F]-F-F,110001010000010001010100010100000000,36
0.0,60.0,[F]-F-FF,1100010111000000010001011101000101111100010111000000000000000000,64
1.1760912590600001,41.3594000115,[F]-FF,110001110000010001111100011100000000,36
0.0,60.0,[F]-FF+F,1100011110000000010001111011000111101011110010000000000000000000,64
0.0,60.0,[F]-FF-F,1100011101000000010001110111000111010100011101000000000000000000,64
0.47712125471999994,48.0,[F]-FFF,1100011111000000010001111111000111111100011111000000000000000000,64
0.0,53.1508495182,[F]-FFFF,1100011111110000000001000111111111000111111111000111111111000111111100000000000000000000000000000000,100
0.0,41.3594000115,[F]-F[F],110001110000010001111100000111000000,36
0.602059991328,31.019550008699998,[F]-[FF],110001110000010001110000010001110000,36
0.698970004336,41.3594000115,[[+F]FF],100010110000101111000000101111000000,36
0.698970004336,41.3594000115,[[-F]FF],010001110000011111000000011111000000,36
